"ID","DATE.OF.INTERVIEW","VIP.toilets","ECOSAN.toilets","Inside.waterflush.toilets","Outside.waterflush.toilets","Poor.flush.Inside","Poor.flush.Outside","Pit.Latrine","Disused.Buried","Total.number.of.toilets.0.","Enough.space.another.toilet","Where.do.you.dispose.your.solid.wastes.","Age.of.toilet..Years...Age","Interface.Layout","CONTAINMENT.SUBSTRUCTURE","Condition.of.the.components..Interface...Score.Condition","Condition.of.the.components..Substructure.Containment....Score.Condition","Record.the.observed.shape.of.the.substructure.containment.","Diameter","Length","Is.washing.hand.basin.present.","Any.overflow.flooding.","area.m3"
"12109","2017-11-10",NA,NA,1,NA,NA,NA,0,NA,1,TRUE,"Rubbish Pit",4,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,4,"Rectagular",NA,2.3,"No","No",12.5
"12110","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",6,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,300,"No","No",4.5
"12111","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is collected CBEs",1,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,218,"No","No",4.5
"12112","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",7,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.8,"No","No",4.5
"12113","2017-11-10",NA,NA,NA,1,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",1,"Squat with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,300,"No","No",12.5
"12114","2017-11-10",NA,NA,NA,NA,NA,1,0,0,1,TRUE,"Bin which is collected CBEs",4,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,295,"Yes","No",12.5
"12115","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",2,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,150,"No","No",4.5
"12116","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",10,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,6,"No","No",4.5
"12117","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",4,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,200,"No","No",4.5
"12118","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,FALSE,"Rubbish Pit",2,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,400,"No","No",4.5
"12119","2017-11-10",NA,NA,NA,NA,1,NA,0,0,1,FALSE,"Bin which is collected CBEs",2,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Circular",241,NA,"No","No",12.5
"12120","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is collected CBEs",5,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,214,"No","No",4.5
"12121","2017-11-10",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is self disposed",7,"Squat with pour (bucket) flushing system","Septic Tank",4,3,"Rectagular",NA,150,"No","No",12.5
"12122","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",3,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,3.2,"No","No",4.5
"12123","2017-11-10",NA,NA,1,NA,NA,NA,0,NA,1,TRUE,"Rubbish Pit",6,"Sit down toilet with manual (hand) flushing system","Septic Tank",NA,NA,"Rectagular",NA,2.6,"Yes","No",12.5
"12124","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",3,"Squat hole (Dry toilet)","Pit latrine",2,2,"Rectagular",NA,300,"Yes","No",4.5
"12125","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",4,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,236,"Yes","No",4.5
"12126","2017-11-10",NA,NA,NA,NA,1,NA,0,NA,1,TRUE,"Bin which is collected CBEs",6,"Sit down toilet with pour (bucket) flushing system","Septic Tank",5,5,"Rectagular",NA,150,"No","No",12.5
"12127","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",5,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,200,"No","Yes",4.5
"12128","2017-11-10",NA,NA,1,NA,NA,NA,0,NA,1,FALSE,"Rubbish Pit",2,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,4,"Rectagular",NA,250,"No","No",12.5
"12129","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",7,"Squat hole (Dry toilet)","Pit latrine",2,2,"Rectagular",NA,1.5,"No","No",4.5
"12130","2017-11-10",NA,NA,NA,NA,NA,1,0,NA,1,FALSE,"Rubbish Pit",4,"Squat with pour (bucket) flushing system","Septic Tank",3,3,"Rectagular",NA,200,"No","No",12.5
"12131","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,FALSE,"Bin which is collected CBEs",4,"Squat hole (Dry toilet)","Pit latrine",4,3,"Rectagular",NA,150,"No","No",4.5
"12132","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",6,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.5,"No","No",4.5
"12133","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",12,"Squat hole (Dry toilet)","Pit latrine",4,3,"Rectagular",NA,150,"No","No",4.5
"12134","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",3,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,250,"No","No",4.5
"12135","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",3,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,300,"No","No",4.5
"12136","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",2,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,150,"No","No",4.5
"12137","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",6,"Other","Pit latrine",3,3,"Rectagular",NA,300,"No","No",4.5
"12138","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",2,"Squat with pour (bucket) flushing system","Pit latrine",4,3,"Rectagular",NA,150,"No","No",4.5
"12139","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",4,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,300,"No","No",4.5
"12140","2017-11-10",NA,NA,1,NA,NA,NA,1,NA,2,FALSE,"Rubbish Pit",7,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.2,"No","No",4.5
"12141","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",9,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,2.2,"No","No",4.5
"12142","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",5,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,200,"No","No",4.5
"12143","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",3,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,350,"No","No",4.5
"12144","2017-11-10",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Rubbish Pit",5,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,2.6,"No","No",12.5
"12145","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",8,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,300,"No","No",4.5
"12146","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",4,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,150,"No","No",4.5
"12147","2017-11-10",NA,NA,NA,1,NA,NA,0,NA,1,TRUE,"Rubbish Pit",6,"Squat hole (Dry toilet)","Septic Tank",4,4,"Rectagular",NA,215,"No",NA,12.5
"12148","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",5,"Other","Pit latrine",4,4,"Rectagular",NA,300,"Yes","No",4.5
"12149","2017-11-10",NA,NA,1,NA,NA,NA,1,NA,2,TRUE,"Bin which is collected CBEs",5,"Other","Pit latrine",4,4,"Rectagular",NA,3.5,"No","No",4.5
"12150","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",4,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.8,"No","No",4.5
"12151","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",0,"Squat hole (Dry toilet)","Pit latrine",2,2,"Circular",15,NA,"No","No",4.5
"12152","2017-11-10",NA,NA,1,NA,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",1,"Sit down toilet with manual (hand) flushing system","Septic Tank",5,5,"Rectagular",NA,258,"Yes","No",12.5
"12153","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",5,"Other","Pit latrine",4,4,"Rectagular",NA,183,"Yes","No",4.5
"12154","2017-11-10",NA,NA,1,NA,NA,NA,1,NA,2,TRUE,"Bin which is collected CBEs",3,"Sit down toilet with manual (hand) flushing system","Septic Tank",5,5,"Rectagular",NA,150,"No","No",12.5
"12155","2017-11-10",NA,NA,NA,NA,NA,NA,2,NA,2,FALSE,"Rubbish Pit",9,"Sit down toilet with pour (bucket) flushing system","Pit latrine",4,4,"Rectagular",NA,2.5,"No","Yes",4.5
"12156","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",3,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,250,"Yes","No",4.5
"12157","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",1,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,300,"No","No",4.5
"12158","2017-11-10",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is collected CBEs",7,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,180,"No","No",12.5
"12159","2017-11-10",1,NA,NA,NA,NA,NA,0,0,1,TRUE,"Rubbish Pit",5,"Other","Pit latrine",3,3,"Rectagular",NA,353,"No","No",4.5
"12160","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",2,"Squat hole (Dry toilet)","Pit latrine",2,2,"Rectagular",NA,200,"Yes","No",4.5
"12161","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",8,"Squat hole (Dry toilet)",NA,4,3,"Rectagular",NA,150,"No","No",0
"12162","2017-11-10",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Rubbish Pit",5,"Sit down toilet with manual (hand) flushing system","Septic Tank",5,5,"Rectagular",NA,3,"Yes","No",12.5
"12163","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",5,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,300,"Yes","No",4.5
"12164","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",4,"Sit down toilet with pour (bucket) flushing system","Pit latrine",3,3,"Rectagular",NA,225,"No",NA,4.5
"12165","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",4,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.3,"No","No",4.5
"12166","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,FALSE,"Bin which is collected CBEs",4,"Other","Pit latrine",4,3,"Rectagular",NA,150,"No",NA,4.5
"12167","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",2,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,250,"No","No",4.5
"12168","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",3,"Other","Pit latrine",4,4,"Rectagular",NA,230,"No","No",4.5
"12169","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",4,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,150,"No","No",4.5
"12170","2017-11-10",NA,NA,NA,1,NA,NA,0,1,2,FALSE,"Rubbish Pit",6,"Sit down toilet with pour (bucket) flushing system","Septic Tank",3,3,"Rectagular",NA,250,"Yes","No",12.5
"12171","2017-11-10",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Rubbish Pit",2,"Squat with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,150,"No","No",12.5
"12172","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",0,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,195,"No","No",4.5
"12173","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",1,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,1.5,"No","No",4.5
"12174","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",7,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,300,"No","No",4.5
"12175","2017-11-10",1,NA,NA,NA,NA,NA,0,NA,1,FALSE,"Rubbish Pit",3,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,250,"No","No",4.5
"12176","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",10,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,260,"No","No",4.5
"12177","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",0,"Squat hole (Dry toilet)","Pit latrine",3,2,"Rectagular",NA,125,"No","No",4.5
"12178","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",3,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,250,"No","No",4.5
"12179","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",8,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.4,"No","No",4.5
"12180","2017-11-10",NA,NA,1,NA,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",3,"Sit down toilet with manual (hand) flushing system","Septic Tank",5,5,"Rectagular",NA,210,"No","No",12.5
"12181","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",3,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,176,"No","No",4.5
"12182","2017-11-10",1,NA,NA,NA,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",2,"Other","Pit latrine",4,4,"Rectagular",NA,400,"No","No",4.5
"12183","2017-11-03",1,NA,NA,NA,NA,NA,1,NA,2,TRUE,"Rubbish Pit",8,"Sit down toilet with manual (hand) flushing system","Pit latrine",3,3,"Rectagular",NA,243,"No","No",4.5
"12184","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",9,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.6,"No","No",4.5
"12185","2017-11-10",NA,NA,1,NA,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",1,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,4,"Rectagular",NA,258,"Yes","No",12.5
"12186","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",9,"Squat with pour (bucket) flushing system","Pit latrine",4,4,"Rectagular",NA,220,"No","No",4.5
"12187","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",5,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,1.3,"No","No",4.5
"12188","2017-11-10",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is self disposed",3,"Squat with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,150,"No","No",12.5
"12189","2017-11-10",NA,NA,NA,NA,NA,NA,1,1,2,TRUE,"Rubbish Pit",2,"Squat hole (Dry toilet)",NA,4,4,"Rectagular",NA,230,"No","No",0
"12190","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",6,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,238,"No","No",4.5
"12191","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",4,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.4,"No","No",4.5
"12192","2017-11-10",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is collected CBEs",6,"Squat with pour (bucket) flushing system","Septic Tank",3,3,"Rectagular",NA,1,"No","No",12.5
"12193","2017-11-10",NA,NA,1,NA,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",5,"Sit down toilet with manual (hand) flushing system","Septic Tank",5,5,"Rectagular",NA,190,"No","No",12.5
"12194","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",2,"Squat hole (Dry toilet)","Pit latrine",4,3,"Rectagular",NA,150,"No","No",4.5
"12195","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",1,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,145,"No","No",4.5
"12196","2017-11-10",NA,NA,NA,1,NA,NA,0,NA,1,FALSE,"Bin which is collected CBEs",6,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,4,"Rectagular",NA,300,NA,"No",12.5
"12197","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",9,"Squat with pour (bucket) flushing system",NA,4,4,"Rectagular",NA,1,"No","No",0
"12198","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",8,"Sit down toilet with manual (hand) flushing system","Pit latrine",3,3,"Rectagular",NA,225,"No","No",4.5
"12199","2017-11-10",NA,NA,1,NA,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",7,"Sit down toilet with manual (hand) flushing system","Septic Tank",5,5,"Rectagular",NA,250,"No","No",12.5
"12200","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",5,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,213,"Yes","No",4.5
"12201","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",8,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.8,"No","No",4.5
"12202","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",9,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,1,"No","No",4.5
"12203","2017-11-10",NA,NA,NA,NA,NA,1,0,0,1,TRUE,"Bin which is collected CBEs",2,"Squat hole (Dry toilet)","Septic Tank",4,4,"Rectagular",NA,350,"No","No",12.5
"12204","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",6,"Squat hole (Dry toilet)","Pit latrine",3,3,NA,NA,NA,"No","No",4.5
"12205","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",7,"Other","Pit latrine",4,4,"Rectagular",NA,190,"No","No",4.5
"12206","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",9,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,3.2,"No","No",4.5
"12207","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",3,"Sit down toilet with pour (bucket) flushing system","Pit latrine",4,4,"Rectagular",NA,268,"Yes","No",4.5
"12208","2017-11-10",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Rubbish Pit",9,"Squat with pour (bucket) flushing system","Septic Tank",4,3,"Rectagular",NA,1,"No","No",12.5
"12209","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",1,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,400,"No","No",4.5
"12210","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",3,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,150,"No","No",4.5
"12211","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",1,"Squat with pour (bucket) flushing system","Pit latrine",4,4,"Rectagular",NA,1,"No","No",4.5
"12212","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",1,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,300,"No","No",4.5
"12213","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",6,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,260,"No","No",4.5
"12214","2017-11-10",NA,NA,NA,NA,NA,1,0,0,1,TRUE,"Rubbish Pit",6,"Squat with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,252,"Yes","No",12.5
"12215","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",6,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.8,"No","No",4.5
"12216","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",7,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.6,"No","No",4.5
"12217","2017-11-10",1,NA,NA,NA,NA,NA,0,0,1,TRUE,"Bin which is self disposed",5,"Other","Pit latrine",4,4,"Rectagular",NA,216,"No","No",4.5
"12218","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",9,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,350,"No","No",4.5
"12219","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",3,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,2.8,"No","No",12.5
"12220","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",6,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,300,"No","No",4.5
"12221","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,FALSE,"Rubbish Pit",7,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.4,"No","No",4.5
"12222","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",5,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,235,"Yes","No",4.5
"12223","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",2,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,300,"No","No",4.5
"12224","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",6,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,4,"No","No",12.5
"12225","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",7,"Sit down toilet with manual (hand) flushing system","Pit latrine",2,2,"Circular",100,NA,"No","No",4.5
"12226","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",6,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,200,"No","No",4.5
"12227","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",6,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,350,"No","No",4.5
"12228","2017-11-10",NA,NA,1,NA,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",5,"Sit down toilet with manual (hand) flushing system","Septic Tank",5,5,"Rectagular",NA,180,"No","No",12.5
"12229","2017-11-10",NA,NA,NA,1,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",4,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,5,"Rectagular",NA,214,"No","No",12.5
"12230","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",8,"Sit down toilet with pour (bucket) flushing system","Pit latrine",3,3,"Rectagular",NA,200,"No","No",4.5
"12231","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",4,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,5,"Rectagular",NA,200,"No","No",12.5
"12232","2017-11-17",NA,NA,NA,NA,NA,1,0,0,1,TRUE,"Rubbish Pit",0,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Circular",250,NA,"Yes",NA,12.5
"12233","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",8,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,150,"No","No",4.5
"12234","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",8,"Squat hole (Dry toilet)",NA,4,4,"Rectagular",NA,400,"Yes","No",0
"12235","2017-11-10",1,NA,NA,NA,NA,NA,1,0,2,TRUE,"Bin which is self disposed",11,"Squat hole (Dry toilet)","Pit latrine",5,5,"Rectagular",NA,428,"No","Yes",4.5
"12236","2017-11-10",NA,NA,NA,NA,NA,NA,1,0,1,FALSE,"Rubbish Pit",6,"Sit down toilet with manual (hand) flushing system","Pit latrine",3,3,"Rectagular",NA,200,"No","No",4.5
"12237","2017-11-10",NA,NA,NA,NA,1,NA,0,0,1,TRUE,"Bin which is self disposed",5,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,220,"Yes","No",12.5
"12238","2017-11-10",NA,NA,NA,NA,NA,1,0,0,1,TRUE,"Bin which is self disposed",7,"Squat with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,320,"No","No",12.5
"12239","2017-11-11",NA,NA,NA,1,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",7,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,150,"No","No",12.5
"12240","2017-11-10",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is collected CBEs",6,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,150,"No","No",4.5
"12241","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",1,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,354,"No","No",4.5
"12242","2017-11-10",NA,NA,NA,NA,NA,NA,1,NA,1,FALSE,"Bin which is collected CBEs",8,"Squat hole (Dry toilet)","Pit latrine",4,3,"Rectagular",NA,150,"No","No",4.5
